DATA INICIAL,DATA FINAL,ESTADO,CIDADE,PRODUTO,NUMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PRECO MEDIO REVENDA,DESVIO PADRAO REVENDA,PRECO MINIMO REVENDA,PRECO MAXIMO REVENDA,COEF DE VARIACAO REVENDA
8/4/2024,8/10/2024,SAO PAULO,SERTAOZINHO,GASOLINA ADITIVADA,6,R$/l,"6,07","0,108","5,95","6,25","0,018"
8/4/2024,8/10/2024,MINAS GERAIS,SETE LAGOAS,GASOLINA ADITIVADA,5,R$/l,"6,18","0,167","5,99","6,39","0,027"
8/4/2024,8/10/2024,MATO GROSSO,SINOP,GASOLINA ADITIVADA,7,R$/l,"6,49","0,291","6,19","6,89","0,045"
8/4/2024,8/10/2024,CEARA,SOBRAL,GASOLINA ADITIVADA,12,R$/l,"6,83","0,114","6,64","6,99","0,017"
8/4/2024,8/10/2024,SAO PAULO,SOROCABA,GASOLINA ADITIVADA,11,R$/l,"6,07","0,292","5,69","6,39","0,048"
8/4/2024,8/10/2024,PARAIBA,SOUSA,GASOLINA ADITIVADA,4,R$/l,"6,38","0,053","6,32","6,45","0,008"
8/4/2024,8/10/2024,SAO PAULO,SUMARE,GASOLINA ADITIVADA,12,R$/l,"6,06","0,325","5,39","6,39","0,054"
8/4/2024,8/10/2024,SAO PAULO,SUZANO,GASOLINA ADITIVADA,8,R$/l,"5,91","0,229","5,67","6,27","0,039"
8/4/2024,8/10/2024,SAO PAULO,TABOAO DA SERRA,GASOLINA ADITIVADA,7,R$/l,"6,28","0,793","5,59","7,99","0,126"
8/4/2024,8/10/2024,SAO PAULO,TATUI,GASOLINA ADITIVADA,2,R$/l,"6,19","0,849","5,59","6,79","0,137"
8/4/2024,8/10/2024,SAO PAULO,TAUBATE,GASOLINA ADITIVADA,13,R$/l,"5,74","0,133","5,59","5,99","0,023"
8/4/2024,8/10/2024,BAHIA,TEIXEIRA DE FREITAS,GASOLINA ADITIVADA,5,R$/l,"6,69","0,182","6,54","6,89","0,027"
8/4/2024,8/10/2024,MINAS GERAIS,TEOFILO OTONI,GASOLINA ADITIVADA,3,R$/l,"6,29","0,246","6,02","6,49","0,039"
8/4/2024,8/10/2024,PIAUI,TERESINA,GASOLINA ADITIVADA,22,R$/l,"6,16","0,168","5,87","6,49","0,027"
8/4/2024,8/10/2024,PARANA,TOLEDO,GASOLINA ADITIVADA,10,R$/l,"6,21","0,272","5,89","6,79","0,044"
8/4/2024,8/10/2024,MINAS GERAIS,TRES CORACOES,GASOLINA ADITIVADA,5,R$/l,"6,51","0,164","6,39","6,69","0,025"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,TRES LAGOAS,GASOLINA ADITIVADA,4,R$/l,"6,38","0,151","6,17","6,49","0,024"
8/4/2024,8/10/2024,RIO DE JANEIRO,TRES RIOS,GASOLINA ADITIVADA,8,R$/l,"6,62","0,074","6,59","6,79","0,011"
8/4/2024,8/10/2024,GOIAS,TRINDADE,GASOLINA ADITIVADA,2,R$/l,"5,84","0,212","5,69","5,99","0,036"
8/4/2024,8/10/2024,SANTA CATARINA,TUBARAO,GASOLINA ADITIVADA,10,R$/l,"6,21","0,153","5,98","6,54","0,025"
8/4/2024,8/10/2024,SAO PAULO,UBATUBA,GASOLINA ADITIVADA,8,R$/l,"6,12","0,235","5,76","6,39","0,038"
8/4/2024,8/10/2024,MINAS GERAIS,UBERABA,GASOLINA ADITIVADA,10,R$/l,"6,08","0,174","5,74","6,39","0,029"
8/4/2024,8/10/2024,MINAS GERAIS,UBERLANDIA,GASOLINA ADITIVADA,21,R$/l,"6,05","0,238","5,69","6,79","0,039"
8/4/2024,8/10/2024,PARANA,UMUARAMA,GASOLINA ADITIVADA,9,R$/l,"6,10","0,343","5,76","6,49","0,056"
8/4/2024,8/10/2024,MINAS GERAIS,UNAI,GASOLINA ADITIVADA,6,R$/l,"6,31","0,032","6,29","6,36","0,005"
8/4/2024,8/10/2024,PARANA,UNIAO DA VITORIA,GASOLINA ADITIVADA,5,R$/l,"6,52","0,088","6,43","6,64","0,013"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,VACARIA,GASOLINA ADITIVADA,8,R$/l,"6,41","0,156","6,11","6,63","0,024"
8/4/2024,8/10/2024,BAHIA,VALENCA,GASOLINA ADITIVADA,7,R$/l,"6,55","0,063","6,49","6,69","0,010"
8/4/2024,8/10/2024,SAO PAULO,VALINHOS,GASOLINA ADITIVADA,9,R$/l,"6,00","0,404","5,39","6,41","0,067"
8/4/2024,8/10/2024,GOIAS,VALPARAISO DE GOIAS,GASOLINA ADITIVADA,6,R$/l,"6,19","0,115","6,04","6,33","0,019"
8/4/2024,8/10/2024,MATO GROSSO,VARZEA GRANDE,GASOLINA ADITIVADA,10,R$/l,"6,19","0,141","6,07","6,49","0,023"
8/4/2024,8/10/2024,SAO PAULO,VARZEA PAULISTA,GASOLINA ADITIVADA,6,R$/l,"6,01","0,338","5,69","6,59","0,056"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,VIAMAO,GASOLINA ADITIVADA,10,R$/l,"6,16","0,080","5,99","6,29","0,013"
8/4/2024,8/10/2024,SANTA CATARINA,VIDEIRA,GASOLINA ADITIVADA,7,R$/l,"6,26","0,213","5,87","6,42","0,034"
8/4/2024,8/10/2024,ESPIRITO SANTO,VILA VELHA,GASOLINA ADITIVADA,15,R$/l,"6,30","0,141","5,89","6,55","0,022"
8/4/2024,8/10/2024,RONDONIA,VILHENA,GASOLINA ADITIVADA,10,R$/l,"6,69","0,139","6,49","6,89","0,021"
8/4/2024,8/10/2024,SAO PAULO,VINHEDO,GASOLINA ADITIVADA,5,R$/l,"6,26","0,333","5,99","6,79","0,053"
8/4/2024,8/10/2024,ESPIRITO SANTO,VITORIA,GASOLINA ADITIVADA,12,R$/l,"6,24","0,166","6,03","6,49","0,027"
8/4/2024,8/10/2024,BAHIA,VITORIA DA CONQUISTA,GASOLINA ADITIVADA,5,R$/l,"6,36","0,058","6,30","6,45","0,009"
8/4/2024,8/10/2024,PERNAMBUCO,VITORIA DE SANTO ANTAO,GASOLINA ADITIVADA,5,R$/l,"6,15","0,048","6,07","6,19","0,008"
8/4/2024,8/10/2024,RIO DE JANEIRO,VOLTA REDONDA,GASOLINA ADITIVADA,9,R$/l,"6,34","0,206","6,11","6,79","0,032"
8/4/2024,8/10/2024,SAO PAULO,VOTORANTIM,GASOLINA ADITIVADA,6,R$/l,"5,90","0,241","5,69","6,35","0,041"
8/4/2024,8/10/2024,SAO PAULO,VOTUPORANGA,GASOLINA ADITIVADA,3,R$/l,"6,12","0,208","5,89","6,29","0,034"
8/4/2024,8/10/2024,MARANHAO,ACAILANDIA,GASOLINA COMUM,10,R$/l,"6,21","0,317","5,32","6,39","0,051"
8/4/2024,8/10/2024,GOIAS,AGUAS LINDAS DE GOIAS,GASOLINA COMUM,8,R$/l,"5,96","0,049","5,88","5,99","0,008"
8/4/2024,8/10/2024,BAHIA,ALAGOINHAS,GASOLINA COMUM,8,R$/l,"6,32","0,019","6,31","6,35","0,003"
8/4/2024,8/10/2024,MINAS GERAIS,ALFENAS,GASOLINA COMUM,9,R$/l,"5,91","0,077","5,79","6,04","0,013"
8/4/2024,8/10/2024,PARA,ALTAMIRA,GASOLINA COMUM,10,R$/l,"7,04","0,322","6,30","7,35","0,046"
8/4/2024,8/10/2024,SAO PAULO,AMERICANA,GASOLINA COMUM,14,R$/l,"5,80","0,231","5,37","6,09","0,040"
8/4/2024,8/10/2024,GOIAS,ANAPOLIS,GASOLINA COMUM,17,R$/l,"6,27","0,062","6,09","6,39","0,010"
8/4/2024,8/10/2024,RIO DE JANEIRO,ANGRA DOS REIS,GASOLINA COMUM,8,R$/l,"6,48","0,054","6,39","6,58","0,008"
8/4/2024,8/10/2024,GOIAS,APARECIDA DE GOIANIA,GASOLINA COMUM,19,R$/l,"5,86","0,185","5,59","6,47","0,032"
8/4/2024,8/10/2024,PARANA,APUCARANA,GASOLINA COMUM,8,R$/l,"6,28","0,054","6,19","6,39","0,009"
8/4/2024,8/10/2024,SERGIPE,ARACAJU,GASOLINA COMUM,17,R$/l,"6,49","0,033","6,45","6,53","0,005"
8/4/2024,8/10/2024,SAO PAULO,ARACATUBA,GASOLINA COMUM,14,R$/l,"5,78","0,221","5,39","6,09","0,038"
8/4/2024,8/10/2024,TOCANTINS,ARAGUAINA,GASOLINA COMUM,11,R$/l,"6,28","0,179","5,81","6,39","0,029"
8/4/2024,8/10/2024,MINAS GERAIS,ARAGUARI,GASOLINA COMUM,9,R$/l,"5,88","0,061","5,84","5,99","0,010"
8/4/2024,8/10/2024,ALAGOAS,ARAPIRACA,GASOLINA COMUM,15,R$/l,"6,08","0,152","5,89","6,38","0,025"
8/4/2024,8/10/2024,PARANA,ARAPONGAS,GASOLINA COMUM,9,R$/l,"5,97","0,105","5,89","6,19","0,018"
8/4/2024,8/10/2024,SAO PAULO,ARARAS,GASOLINA COMUM,11,R$/l,"5,84","0,158","5,59","6,07","0,027"
8/4/2024,8/10/2024,PERNAMBUCO,ARARIPINA,GASOLINA COMUM,10,R$/l,"6,60","0,153","6,39","6,79","0,023"
8/4/2024,8/10/2024,RIO DE JANEIRO,ARARUAMA,GASOLINA COMUM,8,R$/l,"6,09","0,186","5,89","6,39","0,031"
8/4/2024,8/10/2024,PARANA,ARAUCARIA,GASOLINA COMUM,8,R$/l,"6,25","0,068","6,09","6,29","0,011"
8/4/2024,8/10/2024,MINAS GERAIS,ARAXA,GASOLINA COMUM,10,R$/l,"6,36","0,116","6,19","6,49","0,018"
8/4/2024,8/10/2024,SAO PAULO,ASSIS,GASOLINA COMUM,10,R$/l,"6,14","0,477","5,47","6,59","0,078"
8/4/2024,8/10/2024,SAO PAULO,ATIBAIA,GASOLINA COMUM,14,R$/l,"5,95","0,287","5,63","6,69","0,048"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,BAGE,GASOLINA COMUM,9,R$/l,"7,11","0,125","6,98","7,25","0,018"
8/4/2024,8/10/2024,MARANHAO,BALSAS,GASOLINA COMUM,10,R$/l,"6,78","0,097","6,70","6,95","0,014"
8/4/2024,8/10/2024,MINAS GERAIS,BARBACENA,GASOLINA COMUM,6,R$/l,"6,05","0,069","5,99","6,15","0,011"
8/4/2024,8/10/2024,MARANHAO,BARRA DO CORDA,GASOLINA COMUM,9,R$/l,"6,15","0,153","5,89","6,39","0,025"
8/4/2024,8/10/2024,RIO DE JANEIRO,BARRA MANSA,GASOLINA COMUM,10,R$/l,"6,19","0,099","5,99","6,39","0,016"
8/4/2024,8/10/2024,BAHIA,BARREIRAS,GASOLINA COMUM,6,R$/l,"6,32","0,055","6,27","6,39","0,009"
8/4/2024,8/10/2024,SAO PAULO,BARRETOS,GASOLINA COMUM,9,R$/l,"6,17","0,406","5,69","6,69","0,066"
8/4/2024,8/10/2024,SAO PAULO,BARUERI,GASOLINA COMUM,14,R$/l,"6,80","0,998","5,69","7,99","0,147"
8/4/2024,8/10/2024,SAO PAULO,BAURU,GASOLINA COMUM,17,R$/l,"5,69","0,285","5,05","5,99","0,050"
8/4/2024,8/10/2024,PARAIBA,BAYEUX,GASOLINA COMUM,8,R$/l,"6,15","0,044","6,09","6,19","0,007"
8/4/2024,8/10/2024,SAO PAULO,BEBEDOURO,GASOLINA COMUM,8,R$/l,"5,89","0,191","5,59","6,09","0,032"
8/4/2024,8/10/2024,PARA,BELEM,GASOLINA COMUM,17,R$/l,"6,37","0,301","5,99","6,89","0,047"
8/4/2024,8/10/2024,RIO DE JANEIRO,BELFORD ROXO,GASOLINA COMUM,8,R$/l,"5,71","0,133","5,54","5,89","0,023"
8/4/2024,8/10/2024,MINAS GERAIS,BELO HORIZONTE,GASOLINA COMUM,40,R$/l,"6,38","0,108","6,23","6,79","0,017"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,BENTO GONCALVES,GASOLINA COMUM,10,R$/l,"6,09","0,023","6,06","6,15","0,004"
8/4/2024,8/10/2024,MINAS GERAIS,BETIM,GASOLINA COMUM,14,R$/l,"6,25","0,103","6,15","6,49","0,017"
8/4/2024,8/10/2024,SAO PAULO,BIRIGUI,GASOLINA COMUM,10,R$/l,"6,03","0,201","5,74","6,29","0,033"
8/4/2024,8/10/2024,SANTA CATARINA,BLUMENAU,GASOLINA COMUM,16,R$/l,"6,20","0,148","5,81","6,39","0,024"
8/4/2024,8/10/2024,RORAIMA,BOA VISTA,GASOLINA COMUM,17,R$/l,"6,30","0,042","6,20","6,37","0,007"
8/4/2024,8/10/2024,SAO PAULO,BOTUCATU,GASOLINA COMUM,10,R$/l,"5,93","0,184","5,49","6,09","0,031"
8/4/2024,8/10/2024,SAO PAULO,BRAGANCA PAULISTA,GASOLINA COMUM,10,R$/l,"5,86","0,203","5,57","6,09","0,035"
8/4/2024,8/10/2024,DISTRITO FEDERAL,BRASILIA,GASOLINA COMUM,49,R$/l,"6,09","0,115","5,69","6,29","0,019"
8/4/2024,8/10/2024,BAHIA,BRUMADO,GASOLINA COMUM,4,R$/l,"6,46","0,000","6,46","6,46","0,000"
8/4/2024,8/10/2024,SANTA CATARINA,BRUSQUE,GASOLINA COMUM,10,R$/l,"6,30","0,135","5,96","6,39","0,021"
8/4/2024,8/10/2024,PARAIBA,CABEDELO,GASOLINA COMUM,7,R$/l,"6,14","0,065","6,05","6,19","0,011"
8/4/2024,8/10/2024,PERNAMBUCO,CABO DE SANTO AGOSTINHO,GASOLINA COMUM,8,R$/l,"6,10","0,099","6,02","6,29","0,016"
8/4/2024,8/10/2024,RIO DE JANEIRO,CABO FRIO,GASOLINA COMUM,8,R$/l,"6,26","0,122","6,09","6,39","0,019"
8/4/2024,8/10/2024,SANTA CATARINA,CACADOR,GASOLINA COMUM,8,R$/l,"6,04","0,118","5,98","6,29","0,020"
8/4/2024,8/10/2024,SAO PAULO,CACAPAVA,GASOLINA COMUM,8,R$/l,"5,76","0,296","5,42","6,39","0,051"
8/4/2024,8/10/2024,MATO GROSSO,CACERES,GASOLINA COMUM,8,R$/l,"5,97","0,090","5,89","6,09","0,015"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CACHOEIRA DO SUL,GASOLINA COMUM,8,R$/l,"5,92","0,074","5,89","6,09","0,013"
8/4/2024,8/10/2024,ESPIRITO SANTO,CACHOEIRO DE ITAPEMIRIM,GASOLINA COMUM,11,R$/l,"6,82","0,089","6,59","6,89","0,013"
8/4/2024,8/10/2024,RONDONIA,CACOAL,GASOLINA COMUM,8,R$/l,"6,80","0,108","6,54","6,87","0,016"
8/4/2024,8/10/2024,BAHIA,CAETITE,GASOLINA COMUM,8,R$/l,"6,57","0,036","6,49","6,60","0,005"
8/4/2024,8/10/2024,RIO GRANDE DO NORTE,CAICO,GASOLINA COMUM,8,R$/l,"6,49","0,150","6,39","6,68","0,023"
8/4/2024,8/10/2024,GOIAS,CALDAS NOVAS,GASOLINA COMUM,10,R$/l,"5,96","0,135","5,85","6,28","0,023"
8/4/2024,8/10/2024,PARANA,CAMBE,GASOLINA COMUM,8,R$/l,"5,98","0,144","5,68","6,19","0,024"
8/4/2024,8/10/2024,PARAIBA,CAMPINA GRANDE,GASOLINA COMUM,16,R$/l,"6,11","0,065","5,99","6,19","0,011"
8/4/2024,8/10/2024,SAO PAULO,CAMPINAS,GASOLINA COMUM,25,R$/l,"5,85","0,220","5,49","6,29","0,037"
8/4/2024,8/10/2024,MINAS GERAIS,CAMPO BELO,GASOLINA COMUM,8,R$/l,"5,96","0,105","5,85","6,19","0,018"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,CAMPO GRANDE,GASOLINA COMUM,23,R$/l,"5,70","0,114","5,49","5,97","0,020"
8/4/2024,8/10/2024,PARANA,CAMPO LARGO,GASOLINA COMUM,8,R$/l,"6,28","0,010","6,27","6,29","0,002"
8/4/2024,8/10/2024,PARANA,CAMPO MOURAO,GASOLINA COMUM,8,R$/l,"5,79","0,162","5,59","5,99","0,028"
8/4/2024,8/10/2024,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,GASOLINA COMUM,18,R$/l,"6,45","0,267","5,59","6,59","0,041"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CANOAS,GASOLINA COMUM,15,R$/l,"6,14","0,151","5,89","6,49","0,025"
8/4/2024,8/10/2024,SAO PAULO,CARAGUATATUBA,GASOLINA COMUM,9,R$/l,"6,09","0,087","5,99","6,29","0,014"
8/4/2024,8/10/2024,ESPIRITO SANTO,CARIACICA,GASOLINA COMUM,12,R$/l,"6,07","0,050","5,99","6,18","0,008"
8/4/2024,8/10/2024,PERNAMBUCO,CARUARU,GASOLINA COMUM,17,R$/l,"5,80","0,239","5,53","6,19","0,041"
8/4/2024,8/10/2024,PARANA,CASCAVEL,GASOLINA COMUM,17,R$/l,"6,35","0,166","5,91","6,49","0,026"
8/4/2024,8/10/2024,PARA,CASTANHAL,GASOLINA COMUM,8,R$/l,"5,83","0,179","5,62","5,99","0,031"
8/4/2024,8/10/2024,GOIAS,CATALAO,GASOLINA COMUM,10,R$/l,"5,97","0,097","5,84","6,09","0,016"
8/4/2024,8/10/2024,SAO PAULO,CATANDUVA,GASOLINA COMUM,10,R$/l,"6,02","0,145","5,77","6,25","0,024"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CAXIAS DO SUL,GASOLINA COMUM,19,R$/l,"6,10","0,101","5,96","6,39","0,017"
8/4/2024,8/10/2024,SANTA CATARINA,CHAPECO,GASOLINA COMUM,13,R$/l,"6,12","0,100","6,02","6,34","0,016"
8/4/2024,8/10/2024,PARANA,CIANORTE,GASOLINA COMUM,9,R$/l,"5,94","0,073","5,89","6,09","0,012"
8/4/2024,8/10/2024,MARANHAO,CODO,GASOLINA COMUM,8,R$/l,"6,52","0,029","6,47","6,54","0,005"
8/4/2024,8/10/2024,PARANA,COLOMBO,GASOLINA COMUM,10,R$/l,"6,16","0,076","5,99","6,29","0,012"
8/4/2024,8/10/2024,MINAS GERAIS,CONGONHAS,GASOLINA COMUM,8,R$/l,"6,22","0,180","5,94","6,38","0,029"
8/4/2024,8/10/2024,MINAS GERAIS,CONSELHEIRO LAFAIETE,GASOLINA COMUM,8,R$/l,"5,82","0,138","5,59","5,99","0,024"
8/4/2024,8/10/2024,MINAS GERAIS,CONTAGEM,GASOLINA COMUM,19,R$/l,"6,35","0,067","6,19","6,39","0,011"
8/4/2024,8/10/2024,MINAS GERAIS,CORONEL FABRICIANO,GASOLINA COMUM,8,R$/l,"6,33","0,148","6,01","6,49","0,023"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,CORUMBA,GASOLINA COMUM,9,R$/l,"7,05","0,042","6,98","7,09","0,006"
8/4/2024,8/10/2024,SAO PAULO,COTIA,GASOLINA COMUM,12,R$/l,"5,87","0,218","5,58","6,29","0,037"
8/4/2024,8/10/2024,SANTA CATARINA,CRICIUMA,GASOLINA COMUM,13,R$/l,"6,23","0,108","5,88","6,29","0,017"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CRUZ ALTA,GASOLINA COMUM,8,R$/l,"6,18","0,081","6,11","6,29","0,013"
8/4/2024,8/10/2024,SAO PAULO,CRUZEIRO,GASOLINA COMUM,7,R$/l,"5,98","0,080","5,89","6,09","0,013"
8/4/2024,8/10/2024,ACRE,CRUZEIRO DO SUL,GASOLINA COMUM,8,R$/l,"7,53","0,009","7,53","7,55","0,001"
8/4/2024,8/10/2024,MATO GROSSO,CUIABA,GASOLINA COMUM,19,R$/l,"6,06","0,036","5,99","6,09","0,006"
8/4/2024,8/10/2024,PARANA,CURITIBA,GASOLINA COMUM,47,R$/l,"6,21","0,085","5,99","6,29","0,014"
8/4/2024,8/10/2024,ALAGOAS,DELMIRO GOUVEIA,GASOLINA COMUM,11,R$/l,"6,91","0,045","6,79","6,94","0,007"
8/4/2024,8/10/2024,SAO PAULO,DIADEMA,GASOLINA COMUM,14,R$/l,"5,89","0,471","5,19","6,89","0,080"
8/4/2024,8/10/2024,MINAS GERAIS,DIVINOPOLIS,GASOLINA COMUM,14,R$/l,"6,09","0,103","5,97","6,19","0,017"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,DOURADOS,GASOLINA COMUM,15,R$/l,"6,13","0,181","5,93","6,49","0,029"
8/4/2024,8/10/2024,RIO DE JANEIRO,DUQUE DE CAXIAS,GASOLINA COMUM,17,R$/l,"5,80","0,142","5,59","6,08","0,024"
8/4/2024,8/10/2024,SAO PAULO,EMBU DAS ARTES,GASOLINA COMUM,8,R$/l,"6,07","0,212","5,67","6,29","0,035"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,ESTEIO,GASOLINA COMUM,8,R$/l,"6,19","0,043","6,16","6,29","0,007"
8/4/2024,8/10/2024,BAHIA,EUNAPOLIS,GASOLINA COMUM,8,R$/l,"6,56","0,110","6,39","6,69","0,017"
8/4/2024,8/10/2024,BAHIA,FEIRA DE SANTANA,GASOLINA COMUM,19,R$/l,"6,37","0,060","6,33","6,59","0,009"
8/4/2024,8/10/2024,SANTA CATARINA,FLORIANOPOLIS,GASOLINA COMUM,17,R$/l,"5,95","0,073","5,87","6,14","0,012"
8/4/2024,8/10/2024,MINAS GERAIS,FORMIGA,GASOLINA COMUM,8,R$/l,"6,22","0,105","5,99","6,29","0,017"
8/4/2024,8/10/2024,GOIAS,FORMOSA,GASOLINA COMUM,10,R$/l,"6,39","0,000","6,39","6,39","0,000"
8/4/2024,8/10/2024,CEARA,FORTALEZA,GASOLINA COMUM,46,R$/l,"6,23","0,186","5,83","6,83","0,030"
8/4/2024,8/10/2024,PARANA,FOZ DO IGUACU,GASOLINA COMUM,12,R$/l,"5,99","0,117","5,79","6,19","0,019"
8/4/2024,8/10/2024,SAO PAULO,FRANCA,GASOLINA COMUM,19,R$/l,"5,95","0,046","5,89","5,99","0,008"
8/4/2024,8/10/2024,PERNAMBUCO,GARANHUNS,GASOLINA COMUM,10,R$/l,"5,87","0,121","5,73","5,99","0,021"
8/4/2024,8/10/2024,SAO PAULO,GARCA,GASOLINA COMUM,7,R$/l,"5,98","0,168","5,79","6,29","0,028"
8/4/2024,8/10/2024,GOIAS,GOIANIA,GASOLINA COMUM,43,R$/l,"5,92","0,249","5,49","6,47","0,042"
8/4/2024,8/10/2024,GOIAS,GOIATUBA,GASOLINA COMUM,3,R$/l,"6,09","0,307","5,74","6,29","0,050"
8/4/2024,8/10/2024,MINAS GERAIS,GOVERNADOR VALADARES,GASOLINA COMUM,14,R$/l,"6,45","0,024","6,42","6,49","0,004"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,GRAVATAI,GASOLINA COMUM,12,R$/l,"5,98","0,013","5,96","5,99","0,002"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,GUAIBA,GASOLINA COMUM,8,R$/l,"6,09","0,047","6,03","6,19","0,008"
8/4/2024,8/10/2024,BAHIA,GUANAMBI,GASOLINA COMUM,8,R$/l,"6,35","0,114","6,10","6,49","0,018"
8/4/2024,8/10/2024,PARANA,GUARAPUAVA,GASOLINA COMUM,14,R$/l,"5,63","0,129","5,44","5,79","0,023"
8/4/2024,8/10/2024,SAO PAULO,GUARATINGUETA,GASOLINA COMUM,9,R$/l,"5,91","0,229","5,59","6,19","0,039"
8/4/2024,8/10/2024,SAO PAULO,GUARUJA,GASOLINA COMUM,10,R$/l,"6,24","0,692","5,68","7,99","0,111"
8/4/2024,8/10/2024,MINAS GERAIS,GUAXUPE,GASOLINA COMUM,8,R$/l,"5,76","0,138","5,59","5,99","0,024"
8/4/2024,8/10/2024,TOCANTINS,GURUPI,GASOLINA COMUM,9,R$/l,"6,67","0,014","6,65","6,69","0,002"
8/4/2024,8/10/2024,SAO PAULO,HORTOLANDIA,GASOLINA COMUM,9,R$/l,"5,79","0,109","5,64","5,97","0,019"
8/4/2024,8/10/2024,CEARA,ICO,GASOLINA COMUM,9,R$/l,"6,42","0,094","6,31","6,59","0,015"
8/4/2024,8/10/2024,PERNAMBUCO,IGARASSU,GASOLINA COMUM,8,R$/l,"6,08","0,007","6,07","6,09","0,001"
8/4/2024,8/10/2024,CEARA,IGUATU,GASOLINA COMUM,9,R$/l,"6,56","0,020","6,54","6,59","0,003"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,IJUI,GASOLINA COMUM,8,R$/l,"5,99","0,107","5,89","6,14","0,018"
8/4/2024,8/10/2024,BAHIA,ILHEUS,GASOLINA COMUM,11,R$/l,"6,42","0,040","6,35","6,49","0,006"
8/4/2024,8/10/2024,MARANHAO,IMPERATRIZ,GASOLINA COMUM,15,R$/l,"6,34","0,316","5,87","6,69","0,050"
8/4/2024,8/10/2024,SAO PAULO,INDAIATUBA,GASOLINA COMUM,13,R$/l,"5,80","0,182","5,49","5,99","0,031"
8/4/2024,8/10/2024,MINAS GERAIS,IPATINGA,GASOLINA COMUM,12,R$/l,"6,36","0,030","6,29","6,39","0,005"
8/4/2024,8/10/2024,BAHIA,IPIRA,GASOLINA COMUM,7,R$/l,"5,82","0,078","5,67","5,89","0,013"
8/4/2024,8/10/2024,BAHIA,IRECE,GASOLINA COMUM,5,R$/l,"6,11","0,134","5,95","6,25","0,022"
8/4/2024,8/10/2024,SERGIPE,ITABAIANA,GASOLINA COMUM,7,R$/l,"6,29","0,000","6,29","6,29","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,ITABORAI,GASOLINA COMUM,9,R$/l,"5,91","0,243","5,69","6,49","0,041"
8/4/2024,8/10/2024,BAHIA,ITABUNA,GASOLINA COMUM,10,R$/l,"6,42","0,011","6,40","6,43","0,002"
8/4/2024,8/10/2024,SANTA CATARINA,ITAJAI,GASOLINA COMUM,14,R$/l,"6,20","0,137","5,89","6,29","0,022"
8/4/2024,8/10/2024,MINAS GERAIS,ITAJUBA,GASOLINA COMUM,7,R$/l,"5,96","0,034","5,91","5,99","0,006"
8/4/2024,8/10/2024,BAHIA,ITAMARAJU,GASOLINA COMUM,8,R$/l,"6,56","0,026","6,54","6,59","0,004"
8/4/2024,8/10/2024,SAO PAULO,ITANHAEM,GASOLINA COMUM,8,R$/l,"5,96","0,197","5,59","6,32","0,033"
8/4/2024,8/10/2024,SAO PAULO,ITAPECERICA DA SERRA,GASOLINA COMUM,8,R$/l,"5,77","0,113","5,69","5,99","0,019"
8/4/2024,8/10/2024,RIO DE JANEIRO,ITAPERUNA,GASOLINA COMUM,8,R$/l,"6,40","0,057","6,35","6,49","0,009"
8/4/2024,8/10/2024,SAO PAULO,ITAPETININGA,GASOLINA COMUM,9,R$/l,"6,14","0,297","5,49","6,29","0,048"
8/4/2024,8/10/2024,CEARA,ITAPIPOCA,GASOLINA COMUM,7,R$/l,"6,72","0,136","6,42","6,79","0,020"
8/4/2024,8/10/2024,SAO PAULO,ITAPOLIS,GASOLINA COMUM,8,R$/l,"5,74","0,203","5,59","6,19","0,035"
8/4/2024,8/10/2024,SAO PAULO,ITATIBA,GASOLINA COMUM,11,R$/l,"6,04","0,321","5,59","6,77","0,053"
8/4/2024,8/10/2024,MINAS GERAIS,ITAUNA,GASOLINA COMUM,8,R$/l,"6,00","0,076","5,97","6,19","0,013"
8/4/2024,8/10/2024,SAO PAULO,ITU,GASOLINA COMUM,10,R$/l,"5,87","0,240","5,39","6,19","0,041"
8/4/2024,8/10/2024,MINAS GERAIS,ITUIUTABA,GASOLINA COMUM,9,R$/l,"5,84","0,091","5,69","5,98","0,016"
8/4/2024,8/10/2024,GOIAS,ITUMBIARA,GASOLINA COMUM,10,R$/l,"5,89","0,022","5,87","5,95","0,004"
8/4/2024,8/10/2024,PERNAMBUCO,JABOATAO DOS GUARARAPES,GASOLINA COMUM,14,R$/l,"6,09","0,032","6,06","6,19","0,005"
